<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Zarafshan.ETF,20221231,81900.00,81900.00,78061.00,78979.00,81825337742,1036039,1491,D,86734.00,78110.00
Zarafshan.ETF,20221228,85200.00,87500.00,85200.00,86734.00,40505696842,467008,726,D,83745.00,87021.00
Zarafshan.ETF,20221226,83912.00,83999.00,83201.00,83745.00,51921604839,619997,863,D,82957.00,83680.00
Zarafshan.ETF,20221225,83000.00,83694.00,82170.00,82957.00,34834862233,419915,620,D,81685.00,83070.00
Zarafshan.ETF,20221224,80800.00,81960.00,80800.00,81685.00,38559310729,472047,687,D,78864.00,81908.00
Zarafshan.ETF,20221221,79010.00,79500.00,78520.00,78864.00,31373223791,397812,548,D,79620.00,79173.00
Zarafshan.ETF,20221220,81200.00,81200.00,78191.00,79620.00,24033387697,301853,647,D,80069.00,78506.00
Zarafshan.ETF,20221219,80900.00,81160.00,79410.00,80069.00,29459479196,367925,625,D,81623.00,80390.00
Zarafshan.ETF,20221218,82765.00,82765.00,81000.00,81623.00,34338241278,420695,646,D,81364.00,81110.00
Zarafshan.ETF,20221217,81010.00,82592.00,81000.00,81364.00,48828908727,600127,751,D,81704.00,81719.00
Zarafshan.ETF,20221214,82280.00,83000.00,80262.00,81704.00,44572993295,545540,912,D,81863.00,80264.00
Zarafshan.ETF,20221213,82650.00,83760.00,78984.00,81863.00,58312196396,712315,1021,D,80428.00,80504.00
Zarafshan.ETF,20221212,79791.00,81699.00,79500.00,80428.00,46389897308,576790,760,D,78212.00,81699.00
Zarafshan.ETF,20221211,77450.00,78680.00,77300.00,78212.00,22972607018,293722,512,D,76210.00,78580.00
Zarafshan.ETF,20221210,74800.00,76990.00,74800.00,76210.00,39154020447,513763,560,D,74322.00,76990.00
Zarafshan.ETF,20221207,74567.00,74567.00,73960.00,74322.00,16732604172,225137,385,D,75266.00,74540.00
Zarafshan.ETF,20221206,77100.00,77100.00,74322.00,75266.00,36730271758,488007,899,D,77048.00,74895.00
Zarafshan.ETF,20221205,77001.00,77290.00,76025.00,77048.00,32700645688,424418,579,D,75121.00,77000.00
Zarafshan.ETF,20221204,74000.00,76000.00,74000.00,75121.00,14923777682,198664,405,D,73561.00,75943.00
Zarafshan.ETF,20221203,73801.00,73997.00,73360.00,73561.00,13676004731,185913,304,D,72819.00,73689.00
Zarafshan.ETF,20221130,72550.00,73000.00,71999.00,72819.00,9433841494,129552,210,D,72092.00,72822.00
Zarafshan.ETF,20221129,72400.00,72400.00,71800.00,72092.00,9412636213,130565,251,D,73036.00,72195.00
Zarafshan.ETF,20221128,73505.00,73765.00,72320.00,73036.00,19540289808,267542,430,D,72883.00,72320.00
Zarafshan.ETF,20221127,72228.00,73499.00,72228.00,72883.00,21297242153,292213,431,D,71727.00,73143.00
Zarafshan.ETF,20221126,71230.00,72000.00,71073.00,71727.00,17490445802,243847,319,D,70467.00,72000.00
Zarafshan.ETF,20221123,70998.00,70998.00,70203.00,70467.00,11156553701,158322,210,D,70546.00,70600.00
Zarafshan.ETF,20221122,70390.00,70838.00,70122.00,70546.00,8026153706,113772,192,D,69995.00,70680.00
Zarafshan.ETF,20221121,69600.00,70210.00,69340.00,69995.00,8710379410,124443,178,D,70016.00,70028.00
Zarafshan.ETF,20221120,69600.00,70340.00,69600.00,70016.00,10653434663,152158,260,D,69295.00,69822.00
Zarafshan.ETF,20221119,69504.00,69649.00,69000.00,69295.00,9120764661,131623,204,D,69439.00,69523.00
Zarafshan.ETF,20221116,69869.00,69869.00,69051.00,69439.00,10816064513,155763,187,D,69683.00,69555.00
Zarafshan.ETF,20221115,69510.00,69899.00,69510.00,69683.00,12342539954,177123,309,D,68503.00,69729.00
Zarafshan.ETF,20221114,67975.00,69000.00,67975.00,68503.00,20138483256,293978,375,D,67498.00,68600.00
Zarafshan.ETF,20221113,67420.00,67738.00,67086.00,67498.00,49248959641,729632,456,D,67458.00,67720.00
Zarafshan.ETF,20221112,67995.00,67995.00,67101.00,67458.00,15972466301,236776,360,D,67898.00,67500.00
Zarafshan.ETF,20221109,68430.00,68550.00,67190.00,67898.00,12370009486,182184,340,D,68164.00,67740.00
Zarafshan.ETF,20221108,70100.00,70100.00,67585.00,68164.00,11201039500,164325,431,D,69995.00,67998.00
Zarafshan.ETF,20221107,69700.00,70498.00,69512.00,69995.00,23081224736,329755,496,D,69427.00,69729.00
Zarafshan.ETF,20221106,71100.00,71100.00,69095.00,69427.00,24490799858,352757,513,D,71312.00,69387.00
Zarafshan.ETF,20221105,70600.00,72220.00,70600.00,71312.00,32620957220,457437,621,D,70012.00,71060.00
Zarafshan.ETF,20221102,68201.00,71120.00,68201.00,70012.00,32608107142,465749,542,D,67638.00,69900.00
Zarafshan.ETF,20221101,67102.00,67990.00,67100.00,67638.00,16568443295,244956,343,D,66365.00,67988.00
Zarafshan.ETF,20221031,65702.00,66863.00,65702.00,66365.00,8342739362,125710,194,D,65252.00,66745.00
Zarafshan.ETF,20221030,65500.00,65500.00,65030.00,65252.00,7853331066,120354,148,D,65227.00,65340.00
Zarafshan.ETF,20221029,64719.00,65693.00,64504.00,65227.00,6382737305,97854,205,D,64757.00,65368.00
Zarafshan.ETF,20221026,64202.00,64950.00,64202.00,64757.00,4997679738,77176,148,D,64133.00,64880.00
Zarafshan.ETF,20221025,64051.00,64220.00,64051.00,64133.00,4087963512,63742,93,D,63971.00,64151.00
Zarafshan.ETF,20221024,64305.00,64450.00,63701.00,63971.00,9693035534,151523,163,D,64437.00,64150.00
Zarafshan.ETF,20221023,63970.00,64776.00,63970.00,64437.00,6239742697,96835,110,D,64523.00,64580.00
Zarafshan.ETF,20221022,64282.00,64800.00,64282.00,64523.00,1926337264,29855,76,D,64282.00,64479.00
Zarafshan.ETF,20221019,64650.00,64650.00,64190.00,64282.00,2777818132,43213,81,D,64267.00,64233.00
Zarafshan.ETF,20221018,64730.00,64730.00,64113.00,64267.00,3962774005,61661,248,D,64760.00,64116.00
Zarafshan.ETF,20221017,65300.00,65300.00,64602.00,64760.00,3204438743,49482,126,D,65064.00,64743.00
Zarafshan.ETF,20221016,65000.00,65388.00,64890.00,65064.00,48674842178,748108,394,D,64695.00,65197.00
Zarafshan.ETF,20221015,65045.00,65045.00,64314.00,64695.00,5661960064,87518,163,D,65045.00,64888.00
Zarafshan.ETF,20221012,64590.00,65400.00,64590.00,65045.00,6086041520,93567,153,D,64861.00,65049.00
Zarafshan.ETF,20221011,64760.00,65098.00,64510.00,64861.00,6895740658,106315,135,D,64309.00,64850.00
Zarafshan.ETF,20221010,63641.00,64699.00,63641.00,64309.00,3666558383,57015,117,D,64059.00,64488.00
Zarafshan.ETF,20221009,64290.00,64490.00,63500.00,64059.00,12317272913,192280,221,D,64017.00,64489.00
Zarafshan.ETF,20221008,65820.00,65820.00,63110.00,64017.00,10730418998,167618,319,D,65465.00,64280.00
Zarafshan.ETF,20221004,66000.00,66070.00,65300.00,65465.00,12964338096,198034,241,D,65720.00,65331.00
Zarafshan.ETF,20221003,65299.00,65970.00,65114.00,65720.00,10262725440,156159,313,D,65023.00,65721.00
Zarafshan.ETF,20221002,65000.00,65494.00,64477.00,65023.00,15605312936,239996,407,D,63977.00,65000.00
Zarafshan.ETF,20221001,63000.00,64790.00,62521.00,63977.00,23166976680,362116,519,D,61456.00,64790.00
Zarafshan.ETF,20220928,61625.00,61898.00,61036.00,61456.00,4673307575,76043,153,D,61593.00,61401.00
Zarafshan.ETF,20220926,61022.00,61910.00,61022.00,61593.00,9168252877,148853,178,D,61380.00,61700.00
Zarafshan.ETF,20220924,60650.00,61687.00,60650.00,61380.00,7130196116,116164,232,D,60776.00,61664.00
Zarafshan.ETF,20220921,61100.00,61100.00,60531.00,60776.00,4953182154,81499,144,D,61187.00,61040.00
Zarafshan.ETF,20220920,60901.00,61397.00,60901.00,61187.00,3862677567,63129,102,D,61025.00,61000.00
Zarafshan.ETF,20220919,62323.00,62323.00,60800.00,61025.00,6204971634,101679,249,D,62303.00,61090.00
Zarafshan.ETF,20220918,62189.00,62500.00,62000.00,62303.00,12020490952,192937,191,D,62305.00,62323.00
Zarafshan.ETF,20220914,62566.00,62730.00,61912.00,62305.00,20261793335,325203,345,D,62928.00,62185.00
Zarafshan.ETF,20220913,62894.00,63380.00,61500.00,62928.00,15738926022,250110,378,D,60937.00,63374.00
Zarafshan.ETF,20220912,59600.00,61700.00,59600.00,60937.00,11894748960,195196,311,D,59395.00,61449.00
Zarafshan.ETF,20220911,59480.00,59758.00,58908.00,59395.00,8819346850,148487,217,D,59132.00,59400.00
Zarafshan.ETF,20220910,59195.00,59430.00,58180.00,59132.00,10740272758,181633,219,D,58206.00,59187.00
Zarafshan.ETF,20220907,58200.00,58868.00,57980.00,58206.00,2657644018,45659,117,D,58640.00,58601.00
Zarafshan.ETF,20220906,58150.00,59000.00,58150.00,58640.00,3949903272,67359,139,D,58277.00,58650.00
Zarafshan.ETF,20220905,58550.00,58679.00,57913.00,58277.00,7680473207,131793,158,D,58830.00,58020.00
Zarafshan.ETF,20220904,58499.00,58998.00,58499.00,58830.00,6513287932,110714,170,D,58309.00,58842.00
Zarafshan.ETF,20220903,58500.00,58877.00,58040.00,58309.00,11536357149,197848,260,D,57436.00,58070.00
Zarafshan.ETF,20220831,57390.00,57700.00,57273.00,57436.00,5740761783,99950,134,D,57076.00,57580.00
Zarafshan.ETF,20220830,56720.00,57400.00,56703.00,57076.00,5014089636,87849,95,D,57069.00,57255.00
Zarafshan.ETF,20220829,57042.00,57400.00,56880.00,57069.00,6620537263,116009,171,D,57318.00,57001.00
Zarafshan.ETF,20220828,57950.00,57950.00,56950.00,57318.00,5201803297,90754,193,D,57730.00,57675.00
Zarafshan.ETF,20220827,57010.00,58580.00,57010.00,57730.00,12391301670,214641,350,D,56041.00,57357.00
Zarafshan.ETF,20220824,56510.00,56510.00,55525.00,56041.00,7621008662,135990,224,D,57514.00,56305.00
Zarafshan.ETF,20220823,58255.00,58255.00,56500.00,57514.00,10010393826,174052,295,D,57356.00,56500.00
Zarafshan.ETF,20220822,56362.00,58200.00,56102.00,57356.00,19271656400,336001,432,D,55277.00,57860.00
Zarafshan.ETF,20220821,55400.00,56130.00,54070.00,55277.00,14292075605,258553,432,D,55099.00,55696.00
Zarafshan.ETF,20220820,54910.00,55796.00,54800.00,55099.00,13750063865,249551,408,D,56964.00,55261.00
Zarafshan.ETF,20220817,58230.00,58230.00,56502.00,56964.00,14471694538,254052,342,D,58627.00,56907.00
Zarafshan.ETF,20220816,58901.00,58901.00,58426.00,58627.00,7224096378,123222,203,D,58692.00,58792.00
Zarafshan.ETF,20220815,58500.00,59263.00,58426.00,58692.00,15553786579,265005,406,D,59675.00,58509.00
Zarafshan.ETF,20220814,60011.00,60011.00,59575.00,59675.00,13221653628,221561,323,D,61002.00,59847.00
Zarafshan.ETF,20220813,62230.00,62230.00,60201.00,61002.00,17094985858,280238,425,D,62711.00,60700.00
Zarafshan.ETF,20220810,63060.00,63060.00,62541.00,62711.00,10642602569,169708,273,D,63462.00,62998.00
Zarafshan.ETF,20220809,63321.00,63999.00,63196.00,63462.00,8084427998,127390,224,D,63311.00,63300.00
Zarafshan.ETF,20220806,63900.00,63900.00,63080.00,63311.00,8372473523,132244,278,D,64022.00,63365.00
Zarafshan.ETF,20220803,64395.00,64395.00,63818.00,64022.00,5239847225,81844,186,D,64272.00,64140.00
Zarafshan.ETF,20220802,64130.00,64500.00,64130.00,64272.00,4192334648,65228,103,D,64314.00,64395.00
Zarafshan.ETF,20220801,64785.00,64785.00,64150.00,64314.00,6350060812,98735,165,D,64638.00,64186.00
Zarafshan.ETF,20220731,64374.00,64788.00,64374.00,64638.00,11228025902,173706,190,D,64543.00,64785.00
Zarafshan.ETF,20220730,64300.00,65438.00,64300.00,64543.00,8415742968,130389,227,D,63960.00,64512.00
Zarafshan.ETF,20220727,64070.00,64090.00,63598.00,63960.00,5209982544,81457,147,D,63971.00,64040.00
Zarafshan.ETF,20220726,63649.00,64170.00,63649.00,63971.00,7971064912,124605,184,D,63640.00,63900.00
Zarafshan.ETF,20220725,64000.00,64002.00,63250.00,63640.00,7037713200,110586,220,D,64024.00,63630.00
Zarafshan.ETF,20220724,63861.00,64298.00,63797.00,64024.00,3494131654,54575,155,D,63832.00,64244.00
Zarafshan.ETF,20220723,63561.00,64100.00,63561.00,63832.00,4502960248,70544,191,D,63067.00,64063.00
Zarafshan.ETF,20220720,62976.00,63349.00,62898.00,63067.00,4697771962,74489,164,D,63202.00,63253.00
Zarafshan.ETF,20220719,63704.00,63900.00,62985.00,63202.00,5672087316,89745,236,D,63691.00,63299.00
Zarafshan.ETF,20220717,64246.00,64246.00,63505.00,63691.00,4901515896,76958,259,D,64418.00,63704.00
Zarafshan.ETF,20220716,64000.00,64530.00,64000.00,64418.00,6185648286,96023,189,D,64035.00,64495.00
Zarafshan.ETF,20220713,64199.00,64200.00,63902.00,64035.00,5131996915,80144,216,D,64226.00,64050.00
Zarafshan.ETF,20220712,64700.00,64700.00,64101.00,64226.00,5206236589,81061,184,D,64480.00,64340.00
Zarafshan.ETF,20220711,63852.00,64698.00,63852.00,64480.00,8024846187,124455,218,D,64155.00,64539.00
Zarafshan.ETF,20220709,63900.00,64500.00,63900.00,64155.00,15975599530,249016,384,D,64928.00,64138.00
Zarafshan.ETF,20220706,65240.00,65380.00,64480.00,64928.00,12155616780,187216,303,D,65229.00,64669.00
Zarafshan.ETF,20220705,64999.00,65417.00,64999.00,65229.00,11040621105,169259,306,D,64460.00,65310.00
Zarafshan.ETF,20220704,64300.00,65336.00,63002.00,64460.00,18425900125,285848,335,D,66114.00,64601.00
Zarafshan.ETF,20220703,65999.00,66500.00,65530.00,66114.00,33425235350,505569,503,D,65920.00,65800.00
Zarafshan.ETF,20220702,65500.00,66900.00,65290.00,65920.00,46981540608,712700,755,D,61282.00,66600.00
Zarafshan.ETF,20220629,60800.00,61590.00,60800.00,61282.00,17275196784,281899,355,D,60454.00,61385.00
Zarafshan.ETF,20220628,60030.00,60800.00,60030.00,60454.00,23538096506,389353,333,D,60037.00,60541.00
Zarafshan.ETF,20220627,61260.00,62171.00,59511.00,60037.00,43552250688,725427,926,D,62358.00,60031.00
Zarafshan.ETF,20220626,64700.00,64700.00,61407.00,62358.00,35064654426,562313,1003,D,66289.00,61915.00
Zarafshan.ETF,20220625,67600.00,67600.00,64850.00,66289.00,25687536397,387510,647,D,67784.00,65101.00
Zarafshan.ETF,20220622,67350.00,68191.00,67350.00,67784.00,13603399277,200687,375,D,67000.00,67998.00
Zarafshan.ETF,20220621,66340.00,67490.00,66340.00,67000.00,13708369499,204603,515,D,66689.00,67190.00
Zarafshan.ETF,20220620,66900.00,66949.00,66250.00,66689.00,18028560042,270336,464,D,67458.00,66458.00
Zarafshan.ETF,20220619,67800.00,68250.00,66600.00,67458.00,29234368027,433371,610,D,67296.00,66977.00
Zarafshan.ETF,20220618,65161.00,68500.00,65161.00,67296.00,50398045756,748901,1113,D,65793.00,67500.00
Zarafshan.ETF,20220615,66016.00,67150.00,64541.00,65793.00,52118195277,792151,937,D,66573.00,65162.00
Zarafshan.ETF,20220614,66400.00,68500.00,65611.00,66573.00,54214014807,814356,1319,D,68373.00,66601.00
Zarafshan.ETF,20220613,72663.00,72663.00,66545.00,68373.00,103096018732,1507840,2068,D,70046.00,67299.00
Zarafshan.ETF,20220612,68000.00,71440.00,67999.00,70046.00,102131811175,1458058,1996,D,66105.00,71100.00
Zarafshan.ETF,20220611,65200.00,67495.00,64890.00,66105.00,139694593015,2113224,1947,D,64236.00,67353.00
Zarafshan.ETF,20220608,63750.00,64764.00,63700.00,64236.00,116555561821,1814495,1182,D,63808.00,64250.00
Zarafshan.ETF,20220607,63690.00,64249.00,63350.00,63808.00,77803949705,1219342,1064,D,63568.00,63880.00
Zarafshan.ETF,20220606,64300.00,64300.00,63000.00,63568.00,24118881674,379416,591,D,64455.00,63570.00
Zarafshan.ETF,20220601,65900.00,65900.00,63950.00,64455.00,92864351599,1440762,1410,D,65686.00,64276.00
Zarafshan.ETF,20220531,67228.00,67939.00,64874.00,65686.00,68727092920,1046294,1286,D,66496.00,65000.00
Zarafshan.ETF,20220530,66112.00,67000.00,66112.00,66496.00,25892555377,389385,443,D,64793.00,66670.00
Zarafshan.ETF,20220529,64440.00,65288.00,63800.00,64793.00,7812360848,120575,242,D,64107.00,65287.00
Zarafshan.ETF,20220528,63000.00,64440.00,63000.00,64107.00,12889620683,201065,357,D,62528.00,64165.00
Zarafshan.ETF,20220525,62021.00,62800.00,62021.00,62528.00,15001668184,239918,266,D,62338.00,62425.00
Zarafshan.ETF,20220524,62900.00,63000.00,62000.00,62338.00,33210395222,532745,578,D,62130.00,62197.00
Zarafshan.ETF,20220523,62500.00,63000.00,61600.00,62130.00,33250732988,535184,483,D,62725.00,62000.00
Zarafshan.ETF,20220522,62996.00,63300.00,62300.00,62725.00,26460779846,421852,386,D,61997.00,62520.00
Zarafshan.ETF,20220521,61500.00,62387.00,61500.00,61997.00,11738673316,189344,233,D,60677.00,62387.00
Zarafshan.ETF,20220518,60551.00,61310.00,60045.00,60677.00,11809522781,194629,295,D,61309.00,61310.00
Zarafshan.ETF,20220517,61600.00,61600.00,61010.00,61309.00,3690848757,60201,178,D,61383.00,61082.00
Zarafshan.ETF,20220516,61000.00,62200.00,60850.00,61383.00,15082140319,245707,317,D,60983.00,61419.00
Zarafshan.ETF,20220515,60400.00,62175.00,60270.00,60983.00,30508740177,500284,462,D,61098.00,61850.00
Zarafshan.ETF,20220514,62000.00,62000.00,60366.00,61098.00,18669529655,305568,480,D,60102.00,60400.00
Zarafshan.ETF,20220511,58990.00,60699.00,58990.00,60102.00,23978964359,398968,455,D,57904.00,60699.00
Zarafshan.ETF,20220510,58080.00,58500.00,57700.00,57904.00,42627105690,736167,366,D,57859.00,58460.00
Zarafshan.ETF,20220509,58199.00,58199.00,57811.00,57859.00,20359730724,351885,174,D,58029.00,57935.00
Zarafshan.ETF,20220508,58003.00,58368.00,57751.00,58029.00,20877430102,359776,247,D,58044.00,57950.00
Zarafshan.ETF,20220507,57600.00,58400.00,57600.00,58044.00,45331354174,780979,507,D,57237.00,58148.00
Zarafshan.ETF,20220502,57398.00,57398.00,57110.00,57237.00,1461547098,25535,57,D,57179.00,57200.00
Zarafshan.ETF,20220501,56948.00,57400.00,56948.00,57179.00,2335591110,40847,76,D,57228.00,57350.00
Zarafshan.ETF,20220430,57300.00,57400.00,57018.00,57228.00,4696294436,82063,123,D,57181.00,57199.00
Zarafshan.ETF,20220427,56778.00,57244.00,56778.00,57181.00,3559586933,62251,162,D,56745.00,57210.00
Zarafshan.ETF,20220426,56980.00,57200.00,56515.00,56745.00,6623986088,116732,193,D,56879.00,57110.00
Zarafshan.ETF,20220425,57289.00,57289.00,56710.00,56879.00,6260161005,110061,115,D,57153.00,56712.00
Zarafshan.ETF,20220424,56980.00,57370.00,56900.00,57153.00,6481100997,113399,146,D,57054.00,57213.00
Zarafshan.ETF,20220420,56510.00,57460.00,56017.00,57054.00,6469936211,113401,156,D,57063.00,57195.00
Zarafshan.ETF,20220419,57170.00,57285.00,56799.00,57063.00,7693461566,134823,115,D,57348.00,56950.00
Zarafshan.ETF,20220418,57600.00,57600.00,57203.00,57348.00,26328132175,459092,177,D,57008.00,57363.00
Zarafshan.ETF,20220417,57548.00,57548.00,56731.00,57008.00,6797115471,119230,193,D,56235.00,56990.00
Zarafshan.ETF,20220416,55251.00,56897.00,55251.00,56235.00,16232941995,288664,313,D,56256.00,56601.00
Zarafshan.ETF,20220413,56707.00,56764.00,55637.00,56256.00,12653859194,224933,250,D,56711.00,55800.00
Zarafshan.ETF,20220412,57430.00,57600.00,56212.00,56711.00,122982082922,2168590,643,D,57130.00,56580.00
Zarafshan.ETF,20220411,56500.00,57500.00,56499.00,57130.00,77126816377,1350027,549,D,55871.00,56661.00
Zarafshan.ETF,20220410,55250.00,56380.00,55250.00,55871.00,125676133594,2249406,900,D,55575.00,56213.00
Zarafshan.ETF,20220409,55300.00,55899.00,54900.00,55575.00,5051085802,90888,188,D,54747.00,55800.00
Zarafshan.ETF,20220406,55100.00,55100.00,54540.00,54747.00,7133473451,130298,164,D,54859.00,54910.00
Zarafshan.ETF,20220405,54001.00,55200.00,54001.00,54859.00,7980630369,145476,239,D,53946.00,55100.00
Zarafshan.ETF,20220404,53600.00,54248.00,53500.00,53946.00,5455768098,101133,155,D,53541.00,54100.00
Zarafshan.ETF,20220403,53700.00,53700.00,53200.00,53541.00,8521161759,159152,118,D,53614.00,53260.00
Zarafshan.ETF,20220330,53650.00,53750.00,53551.00,53614.00,1767076870,32959,54,D,53148.00,53600.00
Zarafshan.ETF,20220329,53140.00,53750.00,52820.00,53148.00,6418477435,120765,139,D,52983.00,53598.00
Zarafshan.ETF,20220328,53200.00,53200.00,52900.00,52983.00,2977389305,56195,77,D,52978.00,53097.00
Zarafshan.ETF,20220327,53621.00,53621.00,52431.00,52978.00,1076787118,20325,34,D,52842.00,52997.00
Zarafshan.ETF,20220326,52800.00,53099.00,52550.00,52842.00,1820310086,34448,58,D,52501.00,53000.00
Zarafshan.ETF,20220319,53100.00,53100.00,52124.00,52501.00,4631087565,88209,192,D,53046.00,52190.00
Zarafshan.ETF,20220316,53880.00,53880.00,50100.00,53046.00,26506977448,499702,297,D,54264.00,53182.00
Zarafshan.ETF,20220315,53200.00,54907.00,53200.00,54264.00,5427587874,100021,120,D,53022.00,54191.00
Zarafshan.ETF,20220314,53700.00,53700.00,52810.00,53022.00,104513404806,1971134,523,D,53485.00,53000.00
Zarafshan.ETF,20220313,53000.00,53990.00,53000.00,53485.00,10999183441,205651,248,D,52754.00,53980.00
Zarafshan.ETF,20220312,53000.00,53997.00,52500.00,52754.00,10701401648,202855,257,D,52433.00,52500.00
Zarafshan.ETF,20220309,52999.00,52999.00,52163.00,52433.00,14903623467,284240,242,D,52804.00,52300.00
Zarafshan.ETF,20220308,52500.00,52960.00,52300.00,52804.00,8843215426,167473,171,D,51496.00,52894.00
Zarafshan.ETF,20220307,51000.00,51860.00,51000.00,51496.00,3372525263,65491,115,D,50478.00,51801.00
Zarafshan.ETF,20220306,50001.00,50694.00,50001.00,50478.00,4208467048,83373,97,D,50911.00,50690.00
Zarafshan.ETF,20220305,50824.00,51190.00,50700.00,50911.00,24087522611,473132,204,D,51430.00,50700.00
Zarafshan.ETF,20220302,50010.00,51700.00,50010.00,51430.00,7350617822,142924,172,D,51027.00,51700.00
Zarafshan.ETF,20220228,51000.00,51160.00,50751.00,51027.00,11372490856,222872,145,D,50608.00,51144.00
Zarafshan.ETF,20220227,50450.00,50980.00,50450.00,50608.00,9240917701,182597,125,D,50479.00,50701.00
Zarafshan.ETF,20220226,50319.00,50648.00,50219.00,50479.00,18616668120,368802,210,D,50218.00,50599.00
Zarafshan.ETF,20220223,50238.00,50324.00,49820.00,50218.00,11520808401,229414,164,D,50027.00,50200.00
Zarafshan.ETF,20220222,49799.00,50444.00,49094.00,50027.00,47407083052,947630,448,D,48856.00,50169.00
Zarafshan.ETF,20220221,48355.00,49062.00,48076.00,48856.00,35825760685,733289,423,D,48026.00,49001.00
Zarafshan.ETF,20220220,48204.00,48450.00,47600.00,48026.00,2705939501,56343,125,D,48690.00,48100.00
Zarafshan.ETF,20220219,47800.00,49840.00,46820.00,48690.00,59540703611,1222846,657,D,48634.00,48361.00
Zarafshan.ETF,20220216,48530.00,49220.00,48510.00,48634.00,6597218299,135649,143,D,49063.00,48525.00
Zarafshan.ETF,20220214,49125.00,49399.00,49000.00,49063.00,22757856266,463846,284,D,49034.00,49060.00
Zarafshan.ETF,20220213,49177.00,49500.00,49000.00,49034.00,150657183884,3072506,1047,D,48922.00,49115.00
Zarafshan.ETF,20220212,49200.00,49973.00,48800.00,48922.00,140761700194,2877297,1097,D,48601.00,49004.00
Zarafshan.ETF,20220209,49800.00,49800.00,48300.00,48601.00,72977227113,1501552,367,D,48486.00,48600.00
Zarafshan.ETF,20220208,48800.00,48800.00,47791.00,48486.00,3699996792,76310,156,D,49485.00,48655.00
Zarafshan.ETF,20220207,48827.00,49500.00,48827.00,49485.00,72131717177,1457635,480,D,49165.00,49230.00
Zarafshan.ETF,20220206,49110.00,49646.00,48750.00,49165.00,16269603715,330919,309,D,49647.00,49002.00
Zarafshan.ETF,20220205,50000.00,50000.00,49126.00,49647.00,10835807836,218259,234,D,50530.00,49565.00
Zarafshan.ETF,20220202,50700.00,50800.00,50263.00,50530.00,4559418937,90232,121,D,50925.00,50550.00
Zarafshan.ETF,20220201,50800.00,51188.00,50800.00,50925.00,1192667217,23420,78,D,50856.00,50990.00
Zarafshan.ETF,20220131,51595.00,51595.00,50701.00,50856.00,4036789850,79377,178,D,51434.00,50880.00
Zarafshan.ETF,20220130,51890.00,51890.00,51020.00,51434.00,2445332954,47543,122,D,52030.00,51308.00
Zarafshan.ETF,20220129,52173.00,52649.00,51880.00,52030.00,3811503448,73256,203,D,52174.00,51950.00
Zarafshan.ETF,20220126,52300.00,52411.00,51553.00,52174.00,5678254322,108834,141,D,51614.00,52240.00
Zarafshan.ETF,20220125,51501.00,51899.00,51356.00,51614.00,7696276194,149112,170,D,52444.00,51551.00
Zarafshan.ETF,20220124,52533.00,52600.00,52320.00,52444.00,13249082576,252632,190,D,51633.00,52450.00
Zarafshan.ETF,20220123,51620.00,51990.00,51270.00,51633.00,83353963812,1614365,542,D,51207.00,51570.00
Zarafshan.ETF,20220122,50212.00,51700.00,50212.00,51207.00,39791035187,777055,332,D,51338.00,51250.00
Zarafshan.ETF,20220119,50968.00,51594.00,50001.00,51338.00,16589877057,323151,316,D,49993.00,51300.00
Zarafshan.ETF,20220118,50120.00,50936.00,49501.00,49993.00,7350634591,147034,135,D,50764.00,49651.00
Zarafshan.ETF,20220117,50036.00,51600.00,50032.00,50764.00,4031355559,79413,129,D,51568.00,51050.00
Zarafshan.ETF,20220116,51700.00,51700.00,51280.00,51568.00,10547317907,204532,146,D,50927.00,51599.00
Zarafshan.ETF,20220115,50528.00,51488.00,50528.00,50927.00,2650637701,52048,99,D,51790.00,51198.00
Zarafshan.ETF,20220112,52249.00,52250.00,51630.00,51790.00,2782962097,53736,122,D,51912.00,51636.00
Zarafshan.ETF,20220111,53500.00,53500.00,51660.00,51912.00,7559523858,145621,202,D,50991.00,51700.00
Zarafshan.ETF,20220110,50126.00,51690.00,49760.00,50991.00,13315920246,261145,240,D,50864.00,51660.00
Zarafshan.ETF,20220109,52933.00,52933.00,50235.00,50864.00,6823819676,134157,295,D,52518.00,51297.00
Zarafshan.ETF,20220108,53939.00,53939.00,52016.00,52518.00,7616351279,145023,277,D,53691.00,52016.00
Zarafshan.ETF,20220105,53844.00,54000.00,53510.00,53691.00,5850436056,108965,245,D,54895.00,53945.00
Zarafshan.ETF,20220104,55420.00,55420.00,54210.00,54895.00,7779839162,141723,211,D,55292.00,54238.00
Zarafshan.ETF,20220103,55800.00,55800.00,54601.00,55292.00,4030921059,72902,104,D,55639.00,55420.00
Zarafshan.ETF,20220102,56235.00,56235.00,55000.00,55639.00,5564944458,100019,147,D,56190.00,55706.00
Zarafshan.ETF,20220101,55825.00,56380.00,55825.00,56190.00,2391222719,42556,105,D,55810.00,56160.00
Zarafshan.ETF,20211229,55925.00,55925.00,55700.00,55810.00,10402599861,186393,148,D,55925.00,55800.00
Zarafshan.ETF,20211228,56200.00,56400.00,55700.00,55925.00,8513679020,152235,218,D,56603.00,55700.00
Zarafshan.ETF,20211227,57000.00,57000.00,56155.00,56603.00,7324903534,129408,175,D,56666.00,56645.00
