<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Lotus.Gold.Com.ETF,20230912,183800.00,183920.00,183000.00,183510.00,165531735400,902032,2382,D,184887.00,183720.00
Lotus.Gold.Com.ETF,20230911,184900.00,185156.00,184501.00,184887.00,222662815886,1204318,1998,D,184782.00,184746.00
Lotus.Gold.Com.ETF,20230910,185650.00,185650.00,184000.00,184782.00,184640206896,999232,1828,D,185764.00,184910.00
Lotus.Gold.Com.ETF,20230909,186400.00,186400.00,185225.00,185764.00,461126811598,2482332,2845,D,184422.00,185720.00
Lotus.Gold.Com.ETF,20230905,185000.00,185000.00,184050.00,184422.00,242555030389,1315220,3040,D,185691.00,184060.00
Lotus.Gold.Com.ETF,20230904,186409.00,186409.00,184800.00,185691.00,363272821462,1956329,4050,D,186805.00,185000.00
Lotus.Gold.Com.ETF,20230903,186120.00,187490.00,185980.00,186805.00,753880880359,4035657,4423,D,183802.00,186999.00
Lotus.Gold.Com.ETF,20230902,184380.00,184400.00,183490.00,183802.00,399746233866,2174869,3989,D,184066.00,184000.00
Lotus.Gold.Com.ETF,20230830,184000.00,184700.00,183537.00,184066.00,401582158407,2181731,2816,D,183400.00,183554.00
Lotus.Gold.Com.ETF,20230829,183450.00,184200.00,182810.00,183400.00,216499628615,1180478,2414,D,183710.00,183000.00
Lotus.Gold.Com.ETF,20230828,184380.00,184390.00,183019.00,183710.00,213535683855,1162351,2515,D,183792.00,183150.00
Lotus.Gold.Com.ETF,20230827,183445.00,184200.00,183000.00,183792.00,548128064177,2982328,2665,D,183085.00,184020.00
Lotus.Gold.Com.ETF,20230826,183771.00,184300.00,182451.00,183085.00,575171252699,3141551,5062,D,184881.00,182477.00
Lotus.Gold.Com.ETF,20230823,184550.00,185222.00,183900.00,184881.00,262400361605,1419293,2475,D,184013.00,184882.00
Lotus.Gold.Com.ETF,20230822,184200.00,184800.00,183151.00,184013.00,282345519920,1534379,2642,D,182469.00,184200.00
Lotus.Gold.Com.ETF,20230821,183100.00,183390.00,181800.00,182469.00,225423654654,1235410,1990,D,183187.00,183380.00
Lotus.Gold.Com.ETF,20230820,182501.00,183485.00,182501.00,183187.00,219014557650,1195582,1971,D,182406.00,183348.00
Lotus.Gold.Com.ETF,20230819,184100.00,184100.00,182000.00,182406.00,324489750362,1778946,3608,D,185000.00,182500.00
Lotus.Gold.Com.ETF,20230816,186000.00,186300.00,184405.00,185000.00,182754933695,987866,2853,D,185334.00,184406.00
Lotus.Gold.Com.ETF,20230815,185500.00,185999.00,184763.00,185334.00,168960498056,911654,1926,D,186134.00,185218.00
Lotus.Gold.Com.ETF,20230814,187700.00,187700.00,185140.00,186134.00,360546347271,1937028,3200,D,186395.00,185500.00
Lotus.Gold.Com.ETF,20230813,187440.00,187450.00,185500.00,186395.00,470066860733,2521882,3302,D,183075.00,186699.00
Lotus.Gold.Com.ETF,20230812,182400.00,184000.00,181100.00,183075.00,832558908544,4547644,5242,D,189576.00,183480.00
Lotus.Gold.Com.ETF,20230809,189350.00,190544.00,187952.00,189576.00,466067765053,2458478,2689,D,188079.00,190428.00
Lotus.Gold.Com.ETF,20230808,188660.00,188660.00,187486.00,188079.00,337754204803,1795812,2739,D,189835.00,188599.00
Lotus.Gold.Com.ETF,20230807,191400.00,191400.00,189401.00,189835.00,462912146271,2438501,3748,D,190156.00,189487.00
Lotus.Gold.Com.ETF,20230806,191010.00,191878.00,189494.00,190156.00,484054631072,2545563,3521,D,192137.00,190100.00
Lotus.Gold.Com.ETF,20230805,195001.00,195003.00,190220.00,192137.00,1141108788898,5939043,6488,D,195155.00,190999.00
Lotus.Gold.Com.ETF,20230801,194500.00,197000.00,193512.00,195155.00,1688493863453,8652048,6700,D,187454.00,196800.00
Lotus.Gold.Com.ETF,20230731,185999.00,189456.00,185700.00,187454.00,1157038385008,6172383,4334,D,185814.00,189028.00
Lotus.Gold.Com.ETF,20230730,186600.00,187000.00,184201.00,185814.00,431995296330,2324884,3500,D,185667.00,184606.00
Lotus.Gold.Com.ETF,20230729,185833.00,186550.00,184100.00,185667.00,350000597450,1885095,3040,D,185893.00,186450.00
Lotus.Gold.Com.ETF,20230726,185044.00,186965.00,185003.00,185893.00,760250654897,4089729,4315,D,182291.00,186070.00
Lotus.Gold.Com.ETF,20230725,180200.00,183950.00,180200.00,182291.00,605559949140,3321945,3363,D,178751.00,183700.00
Lotus.Gold.Com.ETF,20230724,176022.00,180499.00,176022.00,178751.00,355584076759,1989270,3730,D,177728.00,179900.00
Lotus.Gold.Com.ETF,20230723,179500.00,179500.00,177250.00,177728.00,418110069248,2352533,4823,D,181090.00,177600.00
Lotus.Gold.Com.ETF,20230722,182400.00,182400.00,180001.00,181090.00,378590737816,2090621,4049,D,182346.00,180135.00
Lotus.Gold.Com.ETF,20230719,183400.00,183400.00,181226.00,182346.00,439823140856,2412027,3955,D,184394.00,181630.00
Lotus.Gold.Com.ETF,20230718,185000.00,185199.00,182990.00,184394.00,495903854762,2689375,3369,D,182914.00,182990.00
Lotus.Gold.Com.ETF,20230717,182490.00,183888.00,181817.00,182914.00,313887298941,1716037,2639,D,182058.00,183500.00
Lotus.Gold.Com.ETF,20230716,183110.00,183110.00,181124.00,182058.00,377192816154,2071833,3438,D,185915.00,182500.00
Lotus.Gold.Com.ETF,20230715,185880.00,186505.00,185000.00,185915.00,259033321307,1393291,2692,D,184383.00,185785.00
Lotus.Gold.Com.ETF,20230712,182890.00,185939.00,182222.00,184383.00,434105370281,2354367,3167,D,184441.00,185186.00
Lotus.Gold.Com.ETF,20230711,186200.00,186200.00,183633.00,184441.00,291994258673,1583131,3300,D,187094.00,184190.00
Lotus.Gold.Com.ETF,20230710,188005.00,188005.00,186755.00,187094.00,228057680037,1218944,2781,D,189432.00,187481.00
Lotus.Gold.Com.ETF,20230709,189700.00,190500.00,188510.00,189432.00,313355719321,1654189,3315,D,191689.00,189088.00
Lotus.Gold.Com.ETF,20230708,192980.00,192980.00,190780.00,191689.00,308460377526,1609173,2944,D,191521.00,190900.00
Lotus.Gold.Com.ETF,20230705,191300.00,191999.00,190613.00,191521.00,507529206086,2649998,2662,D,191785.00,191820.00
Lotus.Gold.Com.ETF,20230704,193272.00,193272.00,191020.00,191785.00,238938016360,1245862,3300,D,194635.00,191800.00
Lotus.Gold.Com.ETF,20230703,195010.00,195450.00,193510.00,194635.00,523281902081,2688534,3999,D,193499.00,193865.00
Lotus.Gold.Com.ETF,20230702,191900.00,194450.00,191900.00,193499.00,808942568572,4180594,4913,D,190086.00,193699.00
Lotus.Gold.Com.ETF,20230701,189950.00,190890.00,189450.00,190086.00,362438265537,1906705,3286,D,186908.00,189870.00
Lotus.Gold.Com.ETF,20230628,186157.00,187599.00,185501.00,186908.00,345576858149,1848912,2308,D,187150.00,187231.00
Lotus.Gold.Com.ETF,20230627,187288.00,188093.00,185185.00,187150.00,288897858927,1543667,2510,D,185878.00,188001.00
Lotus.Gold.Com.ETF,20230626,187388.00,187500.00,184809.00,185878.00,412925171335,2221483,3739,D,188242.00,187500.00
Lotus.Gold.Com.ETF,20230625,189440.00,189440.00,187051.00,188242.00,589331178108,3130715,3504,D,187791.00,188076.00
Lotus.Gold.Com.ETF,20230624,187500.00,189222.00,186860.00,187791.00,1045195926725,5565731,3921,D,185278.00,189000.00
Lotus.Gold.Com.ETF,20230621,185000.00,186490.00,183001.00,185278.00,574360227540,3099996,3587,D,185383.00,185979.00
Lotus.Gold.Com.ETF,20230620,183200.00,186500.00,183000.00,185383.00,332057905975,1791196,3078,D,182869.00,186500.00
Lotus.Gold.Com.ETF,20230619,184000.00,184000.00,181511.00,182869.00,1235152551193,6754290,5124,D,187637.00,182525.00
Lotus.Gold.Com.ETF,20230618,188650.00,189799.00,186000.00,187637.00,1093013270770,5825140,4476,D,191430.00,186700.00
Lotus.Gold.Com.ETF,20230617,195000.00,195550.00,187801.00,191430.00,870036665927,4544931,6162,D,191007.00,188101.00
Lotus.Gold.Com.ETF,20230614,193149.00,193500.00,188907.00,191007.00,569169123295,2979828,4939,D,190992.00,190000.00
Lotus.Gold.Com.ETF,20230613,189500.00,193500.00,186600.00,190992.00,1431611353232,7495645,8604,D,183001.00,190350.00
Lotus.Gold.Com.ETF,20230612,180600.00,187200.00,180600.00,183001.00,842860291326,4605777,5948,D,184911.00,187000.00
Lotus.Gold.Com.ETF,20230611,188020.00,190384.00,181210.00,184911.00,1254821190521,6786081,9246,D,187815.00,181512.00
Lotus.Gold.Com.ETF,20230610,188851.00,190300.00,186000.00,187815.00,1286769509347,6851271,6676,D,192353.00,190222.00
Lotus.Gold.Com.ETF,20230607,195548.00,195548.00,190800.00,192353.00,1189574420660,6184323,8215,D,198098.00,191223.00
Lotus.Gold.Com.ETF,20230606,199008.00,199008.00,197510.00,198098.00,429084464796,2166016,3702,D,198111.00,198010.00
Lotus.Gold.Com.ETF,20230603,198000.00,198900.00,197441.00,198111.00,371942468667,1877444,4054,D,198162.00,198268.00
Lotus.Gold.Com.ETF,20230531,199500.00,199501.00,197991.00,198162.00,1014502442653,5119550,7852,D,203684.00,198030.00
Lotus.Gold.Com.ETF,20230530,203000.00,204550.00,202250.00,203684.00,985011553797,4835972,4691,D,205919.00,203800.00
Lotus.Gold.Com.ETF,20230529,206006.00,208888.00,204227.00,205919.00,1786070923904,8673648,7465,D,204227.00,206100.00
Lotus.Gold.Com.ETF,20230528,206999.00,206999.00,201580.00,204227.00,1144770479607,5605384,6883,D,206808.00,202700.00
Lotus.Gold.Com.ETF,20230527,209580.00,209580.00,205500.00,206808.00,809450729628,3914012,6933,D,213173.00,207355.00
Lotus.Gold.Com.ETF,20230524,213600.00,213990.00,212101.00,213173.00,578808776547,2715206,4327,D,213812.00,213709.00
Lotus.Gold.Com.ETF,20230523,215000.00,215300.00,212001.00,213812.00,1035759073397,4844251,6082,D,215503.00,213296.00
Lotus.Gold.Com.ETF,20230522,215300.00,216899.00,214000.00,215503.00,2309775109771,10718045,8145,D,210611.00,215990.00
Lotus.Gold.Com.ETF,20230521,209400.00,212199.00,209400.00,210611.00,1434969666114,6813374,8533,D,202524.00,210310.00
Lotus.Gold.Com.ETF,20230520,200900.00,205310.00,199690.00,202524.00,1387068356146,6848911,7601,D,201013.00,205260.00
Lotus.Gold.Com.ETF,20230517,203010.00,203010.00,199951.00,201013.00,1729845860521,8605625,10920,D,205800.00,200560.00
Lotus.Gold.Com.ETF,20230515,207800.00,207800.00,204012.00,205800.00,1162516418669,5648777,6936,D,209839.00,207098.00
Lotus.Gold.Com.ETF,20230514,210000.00,211500.00,208200.00,209839.00,1052621557586,5016337,7475,D,208209.00,208399.00
Lotus.Gold.Com.ETF,20230513,209000.00,209499.00,207501.00,208209.00,878473671881,4219182,7326,D,214471.00,208498.00
Lotus.Gold.Com.ETF,20230510,218300.00,218300.00,213351.00,214471.00,1167772204801,5444906,6948,D,219848.00,213500.00
Lotus.Gold.Com.ETF,20230509,219500.00,220400.00,218600.00,219848.00,1521945142784,6922722,7879,D,217609.00,218700.00
Lotus.Gold.Com.ETF,20230508,221000.00,221000.00,215500.00,217609.00,2684726154267,12337359,9491,D,214674.00,216720.00
Lotus.Gold.Com.ETF,20230507,220012.00,220100.00,212500.00,214674.00,1437020934863,6693979,11379,D,227129.00,212990.00
Lotus.Gold.Com.ETF,20230506,229175.00,229970.00,225500.00,227129.00,2054496634045,9045506,9700,D,228368.00,225607.00
Lotus.Gold.Com.ETF,20230503,225010.00,231462.00,224711.00,228368.00,1196844911404,5240851,8208,D,229175.00,229990.00
Lotus.Gold.Com.ETF,20230502,233000.00,233700.00,227000.00,229175.00,2093257534234,9133871,13944,D,237708.00,227450.00
Lotus.Gold.Com.ETF,20230501,240010.00,241000.00,234300.00,237708.00,3400620936083,14305864,15286,D,234304.00,236995.00
Lotus.Gold.Com.ETF,20230430,230100.00,237098.00,228012.00,234304.00,2769213638772,11818867,12211,D,229028.00,236740.00
Lotus.Gold.Com.ETF,20230429,227500.00,234990.00,227490.00,229028.00,3653137597482,15950600,13590,D,213950.00,229000.00
Lotus.Gold.Com.ETF,20230426,208490.00,218100.00,208490.00,213950.00,2702039312803,12629310,9371,D,206881.00,217400.00
Lotus.Gold.Com.ETF,20230425,206780.00,207822.00,206228.00,206881.00,601949239747,2909644,4350,D,206789.00,207822.00
Lotus.Gold.Com.ETF,20230424,207800.00,207800.00,206509.00,206789.00,550413075727,2661712,5732,D,206901.00,206763.00
Lotus.Gold.Com.ETF,20230419,206110.00,207550.00,205002.00,206901.00,909600976088,4396320,5168,D,204799.00,206950.00
Lotus.Gold.Com.ETF,20230418,205855.00,206000.00,204097.00,204799.00,770171493804,3760623,6264,D,206068.00,205800.00
Lotus.Gold.Com.ETF,20230417,205810.00,206888.00,205310.00,206068.00,886124576423,4300152,6101,D,201894.00,206150.00
Lotus.Gold.Com.ETF,20230416,202000.00,203299.00,200050.00,201894.00,592389186932,2934155,5689,D,202936.00,202968.00
Lotus.Gold.Com.ETF,20230415,204800.00,204839.00,201950.00,202936.00,1176873083959,5799227,8118,D,204840.00,202490.00
Lotus.Gold.Com.ETF,20230411,205012.00,207000.00,203800.00,204840.00,1435706648035,7008901,6692,D,199633.00,204730.00
Lotus.Gold.Com.ETF,20230410,201000.00,202100.00,197100.00,199633.00,845655619780,4236057,6644,D,206538.00,202100.00
Lotus.Gold.Com.ETF,20230409,207700.00,208000.00,205387.00,206538.00,716521985432,3469209,6983,D,207477.00,205950.00
Lotus.Gold.Com.ETF,20230408,208450.00,209209.00,205022.00,207477.00,1106845474037,5334780,8316,D,208456.00,209050.00
Lotus.Gold.Com.ETF,20230405,206000.00,210888.00,206000.00,208456.00,1730814061834,8303034,10449,D,201960.00,208900.00
Lotus.Gold.Com.ETF,20230404,202900.00,203750.00,199500.00,201960.00,1362874185873,6748240,11913,D,212065.00,203230.00
Lotus.Gold.Com.ETF,20230403,215000.00,215932.00,208500.00,212065.00,1672701557821,7887690,13482,D,214536.00,208679.00
Lotus.Gold.Com.ETF,20230329,211222.00,216100.00,211222.00,214536.00,1188008323462,5537582,8422,D,207614.00,216060.00
Lotus.Gold.Com.ETF,20230328,205999.00,208960.00,204999.00,207614.00,885271025646,4264029,7283,D,205425.00,208499.00
Lotus.Gold.Com.ETF,20230327,204500.00,206199.00,203500.00,205425.00,1453665056398,7076370,7378,D,201558.00,204997.00
Lotus.Gold.Com.ETF,20230326,209800.00,209800.00,198900.00,201558.00,1311390270991,6506261,9817,D,209149.00,200907.00
Lotus.Gold.Com.ETF,20230325,209590.00,211111.00,207250.00,209149.00,1843221365518,8812965,10393,D,197812.00,208911.00
Lotus.Gold.Com.ETF,20230319,196400.00,198990.00,196400.00,197812.00,1296277938986,6553092,8227,D,190908.00,198798.00
Lotus.Gold.Com.ETF,20230318,188000.00,193875.00,186500.00,190908.00,1838667351514,9631161,10101,D,179814.00,192450.00
Lotus.Gold.Com.ETF,20230315,180000.00,182000.00,177800.00,179814.00,2031403577846,11297255,11720,D,176640.00,179000.00
Lotus.Gold.Com.ETF,20230314,174016.00,179250.00,174000.00,176640.00,3795289960208,21486069,12049,D,169723.00,179180.00
Lotus.Gold.Com.ETF,20230313,171900.00,171900.00,168210.00,169723.00,1886236541147,11113587,8314,D,166938.00,170455.00
Lotus.Gold.Com.ETF,20230312,162000.00,172227.00,162000.00,166938.00,3939081214843,23596008,13514,D,162811.00,168100.00
Lotus.Gold.Com.ETF,20230311,162520.00,166500.00,159430.00,162811.00,2070896971115,12719630,11368,D,176650.00,159990.00
Lotus.Gold.Com.ETF,20230307,179000.00,179060.00,175005.00,176650.00,1443339350593,8170600,7537,D,183487.00,177120.00
Lotus.Gold.Com.ETF,20230306,184000.00,185300.00,181680.00,183487.00,1969194796686,10732079,9009,D,191740.00,181680.00
Lotus.Gold.Com.ETF,20230305,193141.00,195000.00,189800.00,191740.00,1135247241951,5920776,6937,D,199571.00,190900.00
Lotus.Gold.Com.ETF,20230304,190000.00,204196.00,190000.00,199571.00,2088583425473,10465391,9382,D,190107.00,201400.00
Lotus.Gold.Com.ETF,20230301,192000.00,192500.00,187000.00,190107.00,2089851400872,10993008,9652,D,202019.00,189476.00
Lotus.Gold.Com.ETF,20230228,203520.00,206002.00,199012.00,202019.00,2779041033951,13756352,8717,D,206089.00,205200.00
Lotus.Gold.Com.ETF,20230227,208008.00,214998.00,198513.00,206089.00,4002956802012,19423442,16898,D,218142.00,199890.00
Lotus.Gold.Com.ETF,20230226,223000.00,224699.00,206700.00,218142.00,3482943453024,15966383,21675,D,214876.00,207040.00
Lotus.Gold.Com.ETF,20230225,213630.00,216867.00,209990.00,214876.00,2758139687030,12835938,12290,D,197152.00,216867.00
Lotus.Gold.Com.ETF,20230222,193000.00,198500.00,193000.00,197152.00,1835579090970,9310487,8530,D,189103.00,198499.00
Lotus.Gold.Com.ETF,20230221,188000.00,193151.00,185380.00,189103.00,2429890644239,12849553,12017,D,195313.00,186801.00
Lotus.Gold.Com.ETF,20230220,200500.00,200500.00,191002.00,195313.00,3365423486443,17230892,16086,D,199527.00,196501.00
Lotus.Gold.Com.ETF,20230219,200000.00,200850.00,196100.00,199527.00,2405077027415,12053877,12907,D,184921.00,199578.00
Lotus.Gold.Com.ETF,20230215,184000.00,186550.00,182010.00,184921.00,2298585180792,12430097,9597,D,178810.00,186430.00
Lotus.Gold.Com.ETF,20230214,178000.00,181749.00,176500.00,178810.00,1736263130251,9710077,9182,D,174306.00,177400.00
Lotus.Gold.Com.ETF,20230213,173210.00,175600.00,172010.00,174306.00,843045742451,4836597,5850,D,170703.00,175260.00
Lotus.Gold.Com.ETF,20230212,167000.00,174500.00,164610.00,170703.00,1722789003801,10092291,7852,D,163468.00,172850.00
Lotus.Gold.Com.ETF,20230208,163250.00,164034.00,162703.00,163468.00,527575920537,3227389,3278,D,163066.00,163901.00
Lotus.Gold.Com.ETF,20230207,163000.00,163576.00,162100.00,163066.00,453469405442,2780891,3507,D,163225.00,163300.00
Lotus.Gold.Com.ETF,20230206,162622.00,164490.00,161900.00,163225.00,1268012254156,7768494,4563,D,160710.00,164000.00
Lotus.Gold.Com.ETF,20230205,159500.00,161950.00,158100.00,160710.00,856238182342,5327842,4223,D,162887.00,161504.00
Lotus.Gold.Com.ETF,20230201,162500.00,163569.00,161960.00,162887.00,787370720529,4833843,4486,D,159857.00,163441.00
Lotus.Gold.Com.ETF,20230131,160000.00,162000.00,157501.00,159857.00,874492111895,5470458,4664,D,163088.00,161900.00
Lotus.Gold.Com.ETF,20230130,164490.00,164490.00,161711.00,163088.00,977967134398,5996543,6295,D,162270.00,162000.00
Lotus.Gold.Com.ETF,20230129,159050.00,165998.00,159020.00,162270.00,2224240695262,13707035,9501,D,158732.00,161500.00
Lotus.Gold.Com.ETF,20230128,157200.00,161408.00,157200.00,158732.00,1624074717704,10231523,8395,D,150648.00,157895.00
Lotus.Gold.Com.ETF,20230125,147000.00,153679.00,147000.00,150648.00,1013184139911,6725488,6990,D,150829.00,153678.00
Lotus.Gold.Com.ETF,20230124,155860.00,155860.00,148298.00,150829.00,1309007552964,8678753,8170,D,159544.00,149799.00
Lotus.Gold.Com.ETF,20230123,164500.00,165800.00,154802.00,159544.00,1657760155745,10390609,11705,D,168722.00,156700.00
Lotus.Gold.Com.ETF,20230122,168101.00,172400.00,165000.00,168722.00,2126283167170,12602313,13364,D,158380.00,169151.00
Lotus.Gold.Com.ETF,20230121,156002.00,162231.00,152000.00,158380.00,1721549933196,10869744,8175,D,147483.00,162231.00
Lotus.Gold.Com.ETF,20230118,147000.00,148890.00,145800.00,147483.00,766935079575,5200148,5215,D,143189.00,147552.00
Lotus.Gold.Com.ETF,20230117,142080.00,144899.00,142060.00,143189.00,1544228357926,10784537,5531,D,141462.00,144349.00
Lotus.Gold.Com.ETF,20230116,141484.00,141800.00,140900.00,141462.00,594678204958,4203810,4325,D,140636.00,141690.00
Lotus.Gold.Com.ETF,20230114,140000.00,141779.00,140000.00,140636.00,749251284516,5327586,3998,D,138695.00,141000.00
Lotus.Gold.Com.ETF,20230111,138162.00,139329.00,138024.00,138695.00,321147086426,2315495,2336,D,138718.00,139299.00
Lotus.Gold.Com.ETF,20230110,138500.00,139298.00,138472.00,138718.00,470107129781,3388938,2611,D,138475.00,138890.00
Lotus.Gold.Com.ETF,20230109,139900.00,139990.00,137409.00,138475.00,681331674182,4920259,4835,D,139815.00,138389.00
Lotus.Gold.Com.ETF,20230108,139800.00,140600.00,138600.00,139815.00,1022711447220,7314756,4826,D,137243.00,139270.00
Lotus.Gold.Com.ETF,20230107,136000.00,137899.00,135801.00,137243.00,1645350417519,11988615,4756,D,133319.00,137899.00
Lotus.Gold.Com.ETF,20230104,131696.00,134700.00,131203.00,133319.00,938358670066,7038459,3312,D,131898.00,133130.00
Lotus.Gold.Com.ETF,20230103,133900.00,133900.00,130351.00,131898.00,1078443062236,8176361,5002,D,135237.00,132200.00
Lotus.Gold.Com.ETF,20230102,134500.00,136000.00,134500.00,135237.00,799675139387,5913125,4085,D,131260.00,135100.00
Lotus.Gold.Com.ETF,20230101,126699.00,133850.00,126699.00,131260.00,1171341599673,8923848,5193,D,128857.00,133399.00
Lotus.Gold.Com.ETF,20221231,131600.00,131600.00,126060.00,128857.00,1841025758924,14287320,9305,D,138690.00,127056.00
Lotus.Gold.Com.ETF,20221228,137405.00,140000.00,136970.00,138690.00,946458115277,6824288,6083,D,134251.00,139700.00
Lotus.Gold.Com.ETF,20221226,133900.00,134980.00,133300.00,134251.00,702807398227,5235007,4888,D,132074.00,134295.00
Lotus.Gold.Com.ETF,20221225,130501.00,133000.00,130500.00,132074.00,1079115500578,8170567,4780,D,130042.00,132650.00
Lotus.Gold.Com.ETF,20221224,129000.00,130950.00,128980.00,130042.00,986167260636,7583423,4530,D,126239.00,130650.00
Lotus.Gold.Com.ETF,20221221,125901.00,127023.00,125000.00,126239.00,673198530281,5332723,3227,D,126972.00,126699.00
Lotus.Gold.Com.ETF,20221220,127000.00,127773.00,124200.00,126972.00,1571689282026,12378194,4920,D,127061.00,124451.00
Lotus.Gold.Com.ETF,20221219,126650.00,128100.00,125001.00,127061.00,785993235806,6185941,3700,D,127051.00,126641.00
Lotus.Gold.Com.ETF,20221218,126200.00,127798.00,125600.00,127051.00,1057834272402,8326051,4782,D,126186.00,126900.00
Lotus.Gold.Com.ETF,20221217,125500.00,127150.00,125500.00,126186.00,921180357956,7300204,4776,D,125620.00,126730.00
Lotus.Gold.Com.ETF,20221214,126010.00,126754.00,124000.00,125620.00,1167923353305,9297287,5932,D,125844.00,124494.00
Lotus.Gold.Com.ETF,20221213,127000.00,127200.00,124200.00,125844.00,1311585425517,10422325,6624,D,125245.00,125200.00
Lotus.Gold.Com.ETF,20221212,124700.00,126880.00,123950.00,125245.00,1628695321176,13004033,5889,D,123926.00,126879.00
Lotus.Gold.Com.ETF,20221211,123011.00,124999.00,122995.00,123926.00,868811188854,7010698,4996,D,122005.00,124000.00
Lotus.Gold.Com.ETF,20221210,120900.00,123495.00,120900.00,122005.00,1301120371683,10664475,4467,D,119674.00,123369.00
Lotus.Gold.Com.ETF,20221207,119490.00,120200.00,119010.00,119674.00,404150265143,3377101,2454,D,120341.00,119951.00
Lotus.Gold.Com.ETF,20221206,121011.00,121011.00,119811.00,120341.00,562737556715,4676181,3801,D,121632.00,119870.00
Lotus.Gold.Com.ETF,20221205,121480.00,122000.00,121160.00,121632.00,581518133095,4780977,4359,D,120034.00,121939.00
Lotus.Gold.Com.ETF,20221204,119170.00,120710.00,119166.00,120034.00,855982187241,7131155,4345,D,118263.00,120710.00
Lotus.Gold.Com.ETF,20221203,117800.00,118861.00,117800.00,118263.00,805131424915,6807961,3162,D,117527.00,118630.00
Lotus.Gold.Com.ETF,20221130,116980.00,118130.00,116980.00,117527.00,546289946387,4648222,1957,D,116713.00,117600.00
Lotus.Gold.Com.ETF,20221129,116750.00,117100.00,116207.00,116713.00,294394737292,2522385,2097,D,118195.00,116715.00
Lotus.Gold.Com.ETF,20221128,118600.00,118600.00,116712.00,118195.00,1028545555586,8702143,3964,D,117845.00,116800.00
Lotus.Gold.Com.ETF,20221127,117500.00,118198.00,117402.00,117845.00,883515632827,7497237,3682,D,115965.00,117800.00
Lotus.Gold.Com.ETF,20221126,115470.00,116890.00,115300.00,115965.00,747520734674,6446111,2876,D,114694.00,116800.00
Lotus.Gold.Com.ETF,20221123,114900.00,115140.00,114440.00,114694.00,456037157555,3976114,1829,D,114651.00,115000.00
Lotus.Gold.Com.ETF,20221122,114504.00,114896.00,114250.00,114651.00,253783853765,2213529,1667,D,114051.00,114896.00
Lotus.Gold.Com.ETF,20221121,114020.00,114300.00,113870.00,114051.00,225646629824,1978470,1472,D,114014.00,114100.00
Lotus.Gold.Com.ETF,20221120,113850.00,114280.00,113556.00,114014.00,569767268461,4997330,2132,D,112812.00,114020.00
Lotus.Gold.Com.ETF,20221119,112501.00,113380.00,112250.00,112812.00,397843302149,3526617,1789,D,113156.00,113372.00
Lotus.Gold.Com.ETF,20221116,113000.00,113489.00,112823.00,113156.00,346540307197,3062499,1687,D,113515.00,113340.00
Lotus.Gold.Com.ETF,20221115,113220.00,114000.00,113152.00,113515.00,734733911518,6472565,2667,D,111562.00,113320.00
Lotus.Gold.Com.ETF,20221114,111200.00,112410.00,111100.00,111562.00,701868113148,6291303,2245,D,110376.00,112262.00
Lotus.Gold.Com.ETF,20221113,109997.00,110850.00,109351.00,110376.00,393581082244,3565816,1859,D,109862.00,110829.00
Lotus.Gold.Com.ETF,20221112,110400.00,110400.00,109401.00,109862.00,256876167509,2338172,1991,D,110170.00,109999.00
Lotus.Gold.Com.ETF,20221109,110398.00,110995.00,109300.00,110170.00,549641085476,4989009,2502,D,110065.00,109682.00
Lotus.Gold.Com.ETF,20221108,111890.00,111900.00,108490.00,110065.00,769386026196,6990259,3587,D,112353.00,109324.00
Lotus.Gold.Com.ETF,20221107,112000.00,112999.00,111601.00,112353.00,882617708494,7855777,4025,D,111130.00,111947.00
Lotus.Gold.Com.ETF,20221106,112000.00,112555.00,110511.00,111130.00,832938177693,7495194,4295,D,113590.00,110660.00
Lotus.Gold.Com.ETF,20221105,113270.00,114290.00,112810.00,113590.00,1415598163955,12462299,7468,D,111276.00,112904.00
Lotus.Gold.Com.ETF,20221102,109751.00,112750.00,109751.00,111276.00,1694549909416,15228405,5567,D,108032.00,111401.00
Lotus.Gold.Com.ETF,20221101,106900.00,109000.00,106899.00,108032.00,1067827594897,9884401,3850,D,106090.00,108900.00
Lotus.Gold.Com.ETF,20221031,105400.00,106830.00,105400.00,106090.00,720823282767,6794432,2247,D,105047.00,106825.00
Lotus.Gold.Com.ETF,20221030,104900.00,105175.00,104500.00,105047.00,103038706652,980880,1117,D,104819.00,105123.00
Lotus.Gold.Com.ETF,20221029,104690.00,105050.00,104519.00,104819.00,308609511710,2944211,1635,D,104297.00,104945.00
Lotus.Gold.Com.ETF,20221026,103998.00,104600.00,103850.00,104297.00,389419274803,3733736,1544,D,103909.00,104582.00
Lotus.Gold.Com.ETF,20221025,103801.00,104145.00,103500.00,103909.00,116201747179,1118299,1105,D,103608.00,103840.00
Lotus.Gold.Com.ETF,20221024,103850.00,103888.00,103400.00,103608.00,143651113857,1386482,1036,D,104172.00,103788.00
Lotus.Gold.Com.ETF,20221023,104041.00,104440.00,103983.00,104172.00,75573054097,725463,862,D,104254.00,104400.00
Lotus.Gold.Com.ETF,20221022,104200.00,104500.00,104091.00,104254.00,202252451453,1939993,1557,D,103903.00,104200.00
Lotus.Gold.Com.ETF,20221019,104290.00,104290.00,103500.00,103903.00,190307471514,1831581,1144,D,104057.00,103581.00
