<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Kian.Gold.ETF,20230125,104030.00,105800.00,102701.00,104593.00,242765730591,2321054,1875,D,104824.00,105406.00
Kian.Gold.ETF,20230124,107000.00,107000.00,103501.00,104824.00,342362576230,3266077,1796,D,109228.00,105499.00
Kian.Gold.ETF,20230123,112221.00,112221.00,106600.00,109228.00,345101907518,3159460,2592,D,112499.00,107001.00
Kian.Gold.ETF,20230122,112000.00,116223.00,108512.00,112499.00,1111649436540,9881413,4421,D,107442.00,114001.00
Kian.Gold.ETF,20230121,105030.00,111790.00,102701.00,107442.00,560518103328,5216927,2946,D,102055.00,111251.00
Kian.Gold.ETF,20230118,102000.00,103274.00,100010.00,102055.00,875435274996,8578098,2524,D,100738.00,102600.00
Kian.Gold.ETF,20230117,101265.00,101950.00,100000.00,100738.00,314282133624,3119792,1365,D,99909.00,101198.00
Kian.Gold.ETF,20230116,100500.00,100550.00,99170.00,99909.00,270610301108,2708563,1369,D,99752.00,100141.00
Kian.Gold.ETF,20230114,98785.00,100000.00,98785.00,99752.00,83485213218,836929,786,D,98628.00,99850.00
Kian.Gold.ETF,20230111,98260.00,99099.00,98005.00,98628.00,100626095900,1020257,548,D,98176.00,98710.00
Kian.Gold.ETF,20230110,98569.00,98569.00,97810.00,98176.00,39455643875,401888,418,D,97774.00,98260.00
Kian.Gold.ETF,20230109,98300.00,98300.00,97050.00,97774.00,208897410058,2136544,705,D,98166.00,98001.00
Kian.Gold.ETF,20230108,98509.00,99380.00,97800.00,98166.00,289372169517,2947780,1329,D,96830.00,97858.00
Kian.Gold.ETF,20230107,96100.00,97777.00,96050.00,96830.00,424249416922,4381391,1292,D,94618.00,97777.00
Kian.Gold.ETF,20230104,94994.00,95500.00,93764.00,94618.00,328182344715,3468502,742,D,93764.00,94849.00
Kian.Gold.ETF,20230103,95100.00,95100.00,92211.00,93764.00,411520621224,4388898,860,D,95635.00,94596.00
Kian.Gold.ETF,20230102,95000.00,96990.00,94800.00,95635.00,139530633967,1458997,815,D,93117.00,95705.00
Kian.Gold.ETF,20230101,91100.00,94900.00,91000.00,93117.00,207172584252,2224864,1018,D,92137.00,94745.00
Kian.Gold.ETF,20221231,92900.00,93999.00,90300.00,92137.00,389826982087,4230942,1606,D,95523.00,91400.00
Kian.Gold.ETF,20221228,95500.00,96799.00,94233.00,95523.00,276802125719,2897766,1907,D,93936.00,95888.00
Kian.Gold.ETF,20221226,94050.00,94400.00,93400.00,93936.00,198200482998,2109962,1409,D,93352.00,93910.00
Kian.Gold.ETF,20221225,93668.00,93897.00,92750.00,93352.00,155920162726,1670233,1332,D,92700.00,93751.00
Kian.Gold.ETF,20221224,93333.00,96790.00,91401.00,92700.00,247090181251,2665495,1419,D,90870.00,93200.00
Kian.Gold.ETF,20221221,90498.00,91200.00,90050.00,90870.00,454906956168,5006134,720,D,90897.00,91090.00
Kian.Gold.ETF,20221220,91100.00,91800.00,89900.00,90897.00,56524898390,621858,582,D,90855.00,90000.00
Kian.Gold.ETF,20221219,90887.00,91999.00,89510.00,90855.00,85180529908,937546,551,D,90549.00,91349.00
Kian.Gold.ETF,20221218,89873.00,90940.00,89425.00,90549.00,129528923744,1430484,651,D,89422.00,90888.00
Kian.Gold.ETF,20221217,89155.00,90700.00,89010.00,89422.00,161585275303,1806989,755,D,88970.00,89980.00
Kian.Gold.ETF,20221214,88700.00,89570.00,88527.00,88970.00,193470999840,2174571,1023,D,89444.00,88976.00
Kian.Gold.ETF,20221213,89805.00,91485.00,88001.00,89444.00,233276493729,2608080,1281,D,88515.00,88379.00
Kian.Gold.ETF,20221212,88980.00,89900.00,87410.00,88515.00,233275701407,2635450,1252,D,88002.00,89700.00
Kian.Gold.ETF,20221211,87406.00,88799.00,87000.00,88002.00,129158123682,1467672,809,D,86290.00,88200.00
Kian.Gold.ETF,20221210,85600.00,87493.00,85310.00,86290.00,193003450064,2236675,1061,D,84545.00,87150.00
Kian.Gold.ETF,20221207,85300.00,85300.00,83500.00,84545.00,56614002320,669635,469,D,85681.00,85041.00
Kian.Gold.ETF,20221206,86450.00,86625.00,85000.00,85681.00,135066292545,1576382,612,D,86451.00,85002.00
Kian.Gold.ETF,20221205,86110.00,86960.00,86000.00,86451.00,119015664603,1376678,729,D,85354.00,86627.00
Kian.Gold.ETF,20221204,84403.00,85910.00,84403.00,85354.00,117569041552,1377425,557,D,83814.00,85750.00
Kian.Gold.ETF,20221203,83500.00,84183.00,83350.00,83814.00,64607676851,770842,599,D,83155.00,83900.00
Kian.Gold.ETF,20221130,82790.00,83490.00,82400.00,83155.00,36047993816,433506,315,D,82486.00,83176.00
Kian.Gold.ETF,20221129,82405.00,82929.00,82102.00,82486.00,35702819907,432835,448,D,83655.00,82690.00
Kian.Gold.ETF,20221128,84001.00,84200.00,82444.00,83655.00,124181951895,1484461,698,D,83619.00,82860.00
Kian.Gold.ETF,20221127,83300.00,83983.00,83053.00,83619.00,106275366856,1270948,622,D,82316.00,83644.00
Kian.Gold.ETF,20221126,81800.00,83000.00,81501.00,82316.00,47565907038,577842,544,D,81289.00,82859.00
Kian.Gold.ETF,20221123,81200.00,81500.00,81011.00,81289.00,22904777733,281771,342,D,81316.00,81499.00
Kian.Gold.ETF,20221122,81490.00,81500.00,81200.00,81316.00,50868115950,625561,301,D,80848.00,81499.00
Kian.Gold.ETF,20221121,80800.00,81300.00,80630.00,80848.00,33984557729,420351,296,D,80920.00,80811.00
Kian.Gold.ETF,20221120,80400.00,81800.00,80400.00,80920.00,38891562588,480616,351,D,79917.00,81000.00
Kian.Gold.ETF,20221119,79998.00,80300.00,79422.00,79917.00,29285986098,366456,362,D,80283.00,80300.00
Kian.Gold.ETF,20221116,80209.00,80800.00,80000.00,80283.00,41748964330,520024,355,D,80234.00,80159.00
Kian.Gold.ETF,20221115,79800.00,80650.00,79800.00,80234.00,353772711667,4409247,668,D,79120.00,80220.00
Kian.Gold.ETF,20221114,78700.00,79389.00,78699.00,79120.00,34885873501,440926,323,D,77860.00,79200.00
Kian.Gold.ETF,20221113,77411.00,78370.00,77251.00,77860.00,49062227520,630137,307,D,77789.00,78120.00
Kian.Gold.ETF,20221112,77990.00,78250.00,77400.00,77789.00,20058333595,257856,315,D,78166.00,78000.00
Kian.Gold.ETF,20221109,78200.00,78400.00,77712.00,78166.00,68883600821,881249,359,D,77865.00,77990.00
Kian.Gold.ETF,20221108,78556.00,79260.00,77201.00,77865.00,105771523408,1358404,591,D,79194.00,77490.00
Kian.Gold.ETF,20221107,78470.00,79500.00,78470.00,79194.00,79575488549,1004814,626,D,78463.00,79030.00
Kian.Gold.ETF,20221106,79680.00,79880.00,77111.00,78463.00,94967583019,1210352,518,D,79615.00,78105.00
Kian.Gold.ETF,20221105,79466.00,80194.00,78899.00,79615.00,265538513800,3335298,1214,D,78332.00,79662.00
Kian.Gold.ETF,20221102,77800.00,79299.00,77200.00,78332.00,253345515668,3234242,785,D,76371.00,78680.00
Kian.Gold.ETF,20221101,75600.00,77286.00,75500.00,76371.00,91958286366,1204105,436,D,74944.00,77286.00
Kian.Gold.ETF,20221031,74411.00,75500.00,74411.00,74944.00,42796398748,571045,278,D,74334.00,75400.00
Kian.Gold.ETF,20221030,74230.00,74496.00,74006.00,74334.00,37316588402,502014,227,D,74048.00,74215.00
Kian.Gold.ETF,20221029,73799.00,74250.00,73700.00,74048.00,42206299989,569985,287,D,73556.00,74195.00
Kian.Gold.ETF,20221026,73500.00,73699.00,73420.00,73556.00,27755299526,377336,257,D,73399.00,73616.00
Kian.Gold.ETF,20221025,73299.00,73500.00,73113.00,73399.00,20037238571,272990,150,D,73336.00,73333.00
Kian.Gold.ETF,20221024,73700.00,73700.00,73202.00,73336.00,26070820232,355499,206,D,73719.00,73299.00
Kian.Gold.ETF,20221023,73280.00,73760.00,73280.00,73719.00,24514111338,332536,168,D,73678.00,73699.00
Kian.Gold.ETF,20221022,73500.00,73800.00,73500.00,73678.00,32322739802,438701,252,D,73400.00,73600.00
Kian.Gold.ETF,20221019,73700.00,73700.00,73300.00,73400.00,12606421067,171750,186,D,73833.00,73410.00
Kian.Gold.ETF,20221018,73900.00,74190.00,73555.00,73833.00,21753858726,294635,172,D,74007.00,73681.00
Kian.Gold.ETF,20221017,74150.00,74429.00,73800.00,74007.00,19425216150,262479,219,D,74439.00,74000.00
Kian.Gold.ETF,20221016,73820.00,74900.00,73820.00,74439.00,28907261546,388335,323,D,73756.00,74333.00
Kian.Gold.ETF,20221015,73348.00,74098.00,73348.00,73756.00,77704890505,1053547,288,D,74084.00,73970.00
Kian.Gold.ETF,20221012,73830.00,74300.00,73830.00,74084.00,11795070796,159212,176,D,74066.00,74050.00
Kian.Gold.ETF,20221011,73800.00,74300.00,73750.00,74066.00,50055609044,675827,266,D,73248.00,74300.00
Kian.Gold.ETF,20221010,73500.00,73661.00,73000.00,73248.00,9650809589,131755,195,D,73163.00,73553.00
Kian.Gold.ETF,20221009,73210.00,73880.00,72800.00,73163.00,22288456520,304640,277,D,73609.00,73603.00
Kian.Gold.ETF,20221008,73400.00,74299.00,73300.00,73609.00,82331452388,1118497,376,D,74703.00,73497.00
Kian.Gold.ETF,20221004,75020.00,75397.00,74521.00,74703.00,46527675208,622836,431,D,75098.00,74550.00
Kian.Gold.ETF,20221003,74700.00,75498.00,74699.00,75098.00,56030424669,746099,423,D,74320.00,75171.00
Kian.Gold.ETF,20221002,74099.00,74750.00,73820.00,74320.00,72543980323,976107,545,D,72592.00,74580.00
Kian.Gold.ETF,20221001,72080.00,73999.00,71100.00,72592.00,213571899485,2942080,846,D,70675.00,73998.00
Kian.Gold.ETF,20220928,70778.00,71289.00,70223.00,70675.00,15588412718,220565,206,D,71351.00,70223.00
Kian.Gold.ETF,20220926,70676.00,71570.00,70220.00,71351.00,36692484234,514256,265,D,70452.00,71047.00
Kian.Gold.ETF,20220924,70298.00,70740.00,69800.00,70452.00,83811113674,1189623,374,D,69791.00,70410.00
Kian.Gold.ETF,20220921,70380.00,70380.00,69510.00,69791.00,116860198895,1674423,372,D,70411.00,70190.00
Kian.Gold.ETF,20220920,70500.00,70600.00,70100.00,70411.00,21310016771,302651,178,D,70214.00,70200.00
Kian.Gold.ETF,20220919,71141.00,71141.00,70012.00,70214.00,31515837387,448853,283,D,71292.00,70240.00
Kian.Gold.ETF,20220918,71100.00,71499.00,71100.00,71292.00,39340759252,551824,288,D,71545.00,71200.00
Kian.Gold.ETF,20220914,72648.00,72648.00,71250.00,71545.00,72122919144,1008080,390,D,71504.00,71315.00
Kian.Gold.ETF,20220913,71000.00,72245.00,70911.00,71504.00,79750385855,1115325,536,D,69943.00,72199.00
Kian.Gold.ETF,20220912,68999.00,70900.00,68999.00,69943.00,35249045939,503970,302,D,68102.00,70499.00
Kian.Gold.ETF,20220911,68299.00,68799.00,67800.00,68102.00,110083975374,1616469,288,D,67943.00,68785.00
Kian.Gold.ETF,20220910,68299.00,68498.00,67800.00,67943.00,116264234404,1711207,331,D,67226.00,68116.00
Kian.Gold.ETF,20220907,67300.00,67700.00,66811.00,67226.00,25292251743,376228,212,D,67800.00,67308.00
Kian.Gold.ETF,20220906,67630.00,68100.00,67600.00,67800.00,18934420411,279269,236,D,68084.00,67605.00
Kian.Gold.ETF,20220905,67700.00,68480.00,67700.00,68084.00,9559161063,140402,200,D,68306.00,67900.00
Kian.Gold.ETF,20220904,67620.00,68487.00,67620.00,68306.00,22596680628,330817,223,D,67820.00,68486.00
Kian.Gold.ETF,20220903,68100.00,68199.00,67268.00,67820.00,17244323905,254265,286,D,67170.00,67352.00
Kian.Gold.ETF,20220831,67200.00,67501.00,67000.00,67170.00,13329092100,198438,245,D,66627.00,67032.00
Kian.Gold.ETF,20220830,66400.00,66991.00,66202.00,66627.00,6247676632,93771,115,D,66532.00,66676.00
Kian.Gold.ETF,20220829,67149.00,67149.00,66400.00,66532.00,76876074090,1155481,207,D,66595.00,66409.00
Kian.Gold.ETF,20220828,67001.00,67400.00,66500.00,66595.00,78797517211,1183227,240,D,67072.00,67164.00
Kian.Gold.ETF,20220827,66500.00,68380.00,66490.00,67072.00,39530733370,589379,394,D,65199.00,67299.00
Kian.Gold.ETF,20220824,65900.00,65990.00,64900.00,65199.00,54174734110,830909,275,D,66746.00,65455.00
Kian.Gold.ETF,20220823,67001.00,67490.00,65160.00,66746.00,108192262442,1620952,410,D,66390.00,65400.00
Kian.Gold.ETF,20220822,65509.00,67469.00,65003.00,66390.00,45298034270,682299,431,D,64531.00,67004.00
Kian.Gold.ETF,20220821,63300.00,65597.00,63214.00,64531.00,120642799618,1869523,622,D,64599.00,64210.00
Kian.Gold.ETF,20220820,65899.00,66700.00,64500.00,64599.00,96042717328,1486759,501,D,66597.00,64510.00
Kian.Gold.ETF,20220817,67400.00,67500.00,66000.00,66597.00,101957019815,1530960,376,D,68115.00,66311.00
Kian.Gold.ETF,20220816,67502.00,68499.00,67502.00,68115.00,11350602329,166640,235,D,68235.00,68135.00
Kian.Gold.ETF,20220815,69500.00,69500.00,67700.00,68235.00,42213619129,618655,461,D,69808.00,67700.00
Kian.Gold.ETF,20220814,70000.00,70398.00,69400.00,69808.00,29470941266,422174,465,D,72115.00,69501.00
Kian.Gold.ETF,20220813,73100.00,73100.00,70620.00,72115.00,86623133825,1201176,582,D,73282.00,70790.00
Kian.Gold.ETF,20220810,73671.00,73671.00,73011.00,73282.00,15595336168,212812,199,D,73730.00,73239.00
Kian.Gold.ETF,20220809,73900.00,73900.00,73529.00,73730.00,17521619162,237647,287,D,73605.00,73795.00
Kian.Gold.ETF,20220806,73670.00,74000.00,73304.00,73605.00,26489328809,359883,318,D,74079.00,73380.00
Kian.Gold.ETF,20220803,74168.00,74387.00,73950.00,74079.00,30617471764,413310,238,D,74248.00,74225.00
Kian.Gold.ETF,20220802,73961.00,74399.00,73910.00,74248.00,35843747235,482757,228,D,73892.00,74170.00
Kian.Gold.ETF,20220801,74210.00,74689.00,73500.00,73892.00,25196615837,340994,365,D,74713.00,73801.00
Kian.Gold.ETF,20220731,74735.00,74800.00,74211.00,74713.00,16995893860,227481,216,D,74594.00,74607.00
Kian.Gold.ETF,20220730,74600.00,74753.00,74501.00,74594.00,15360672296,205924,250,D,74167.00,74553.00
Kian.Gold.ETF,20220727,74500.00,74500.00,73720.00,74167.00,9465315006,127622,197,D,74091.00,74036.00
Kian.Gold.ETF,20220726,73578.00,74500.00,73578.00,74091.00,31645829737,427120,239,D,74022.00,74399.00
Kian.Gold.ETF,20220725,74600.00,74600.00,73700.00,74022.00,9891132037,133625,272,D,74053.00,74129.00
Kian.Gold.ETF,20220724,74288.00,74690.00,73728.00,74053.00,22032803121,297526,268,D,74002.00,74149.00
Kian.Gold.ETF,20220723,73711.00,74299.00,73711.00,74002.00,33365547788,450873,397,D,73136.00,74298.00
Kian.Gold.ETF,20220720,73020.00,73426.00,73000.00,73136.00,17931877878,245185,261,D,73262.00,73201.00
Kian.Gold.ETF,20220719,74390.00,74390.00,73051.00,73262.00,23645896102,322756,347,D,73701.00,73347.00
Kian.Gold.ETF,20220717,74250.00,74250.00,73504.00,73701.00,18613713220,252557,282,D,74702.00,73800.00
Kian.Gold.ETF,20220716,74800.00,74990.00,74462.00,74702.00,29694054232,397502,399,D,74325.00,74700.00
Kian.Gold.ETF,20220713,74212.00,74777.00,73800.00,74325.00,8406557082,113106,259,D,74611.00,74377.00
Kian.Gold.ETF,20220712,75250.00,75250.00,74300.00,74611.00,21904783345,293587,270,D,74908.00,74300.00
Kian.Gold.ETF,20220711,74190.00,75198.00,74190.00,74908.00,17168852710,229199,301,D,74636.00,75133.00
Kian.Gold.ETF,20220709,74600.00,75010.00,74300.00,74636.00,21472781800,287699,370,D,75173.00,74393.00
Kian.Gold.ETF,20220706,75490.00,75490.00,74601.00,75173.00,14535167779,193357,305,D,75453.00,75000.00
Kian.Gold.ETF,20220705,74844.00,75600.00,74844.00,75453.00,20525986082,272036,350,D,74532.00,75211.00
Kian.Gold.ETF,20220704,75200.00,75200.00,74000.00,74532.00,50217975973,673778,460,D,76422.00,74874.00
Kian.Gold.ETF,20220703,77200.00,77200.00,75770.00,76422.00,112567555882,1472970,672,D,76219.00,76001.00
Kian.Gold.ETF,20220702,75600.00,78190.00,74100.00,76219.00,393612097759,5164232,1236,D,71407.00,76400.00
Kian.Gold.ETF,20220629,70900.00,71986.00,70751.00,71407.00,54662696221,765510,473,D,70728.00,71800.00
Kian.Gold.ETF,20220628,70355.00,71000.00,70201.00,70728.00,25411502941,359285,442,D,70857.00,70751.00
Kian.Gold.ETF,20220627,72200.00,72280.00,70400.00,70857.00,81171314478,1145573,626,D,73385.00,70402.00
Kian.Gold.ETF,20220626,75100.00,75100.00,72500.00,73385.00,51163942579,697197,579,D,76533.00,72502.00
Kian.Gold.ETF,20220625,78200.00,78200.00,75100.00,76533.00,78730070134,1028709,643,D,78361.00,75210.00
Kian.Gold.ETF,20220622,78000.00,78600.00,77999.00,78361.00,51813814281,661221,454,D,77717.00,78550.00
Kian.Gold.ETF,20220621,77299.00,78100.00,77290.00,77717.00,41864906717,538685,372,D,77121.00,77800.00
Kian.Gold.ETF,20220620,77901.00,77901.00,76709.00,77121.00,22204087645,287911,522,D,78272.00,77175.00
Kian.Gold.ETF,20220619,78500.00,78700.00,77502.00,78272.00,43606469041,557113,695,D,77826.00,77688.00
Kian.Gold.ETF,20220618,76919.00,78949.00,75800.00,77826.00,145385203612,1868075,1261,D,76122.00,78161.00
Kian.Gold.ETF,20220615,77000.00,77000.00,75700.00,76122.00,47076003748,618429,650,D,77464.00,76366.00
Kian.Gold.ETF,20220614,78100.00,79200.00,75556.00,77464.00,86449511477,1115999,979,D,79388.00,77465.00
Kian.Gold.ETF,20220613,81400.00,81400.00,78167.00,79388.00,208804574852,2630163,1674,D,80443.00,78501.00
Kian.Gold.ETF,20220612,78010.00,81880.00,77800.00,80443.00,292998381592,3642330,2318,D,76970.00,81447.00
Kian.Gold.ETF,20220611,75021.00,78899.00,75021.00,76970.00,148797970134,1933198,1221,D,74894.00,78340.00
Kian.Gold.ETF,20220608,75000.00,75686.00,74204.00,74894.00,54883351104,732818,466,D,74203.00,74999.00
Kian.Gold.ETF,20220607,73000.00,74700.00,73000.00,74203.00,24285373838,327283,481,D,73725.00,74490.00
Kian.Gold.ETF,20220606,74998.00,74998.00,73400.00,73725.00,31463652210,426771,527,D,74503.00,73628.00
Kian.Gold.ETF,20220601,74510.00,75200.00,74000.00,74503.00,26210954365,351812,519,D,75125.00,74353.00
Kian.Gold.ETF,20220531,76000.00,76640.00,74102.00,75125.00,178944475876,2381969,926,D,75427.00,74510.00
Kian.Gold.ETF,20220530,75004.00,75999.00,74910.00,75427.00,169875361212,2252172,1049,D,74208.00,75500.00
Kian.Gold.ETF,20220529,73120.00,74950.00,73120.00,74208.00,63708770979,858515,417,D,72564.00,74699.00
Kian.Gold.ETF,20220528,72100.00,73400.00,71700.00,72564.00,39180470066,539946,478,D,71873.00,73299.00
Kian.Gold.ETF,20220525,72000.00,72000.00,71503.00,71873.00,20134305493,280137,366,D,72407.00,71893.00
Kian.Gold.ETF,20220524,72000.00,72600.00,72000.00,72407.00,11776743718,162646,311,D,71625.00,72460.00
Kian.Gold.ETF,20220523,72500.00,72500.00,70740.00,71625.00,30686071244,428425,445,D,71785.00,71960.00
Kian.Gold.ETF,20220522,71300.00,72300.00,71234.00,71785.00,30965290129,431362,459,D,70668.00,72299.00
Kian.Gold.ETF,20220521,70500.00,70980.00,70201.00,70668.00,15267867014,216050,329,D,69270.00,70980.00
Kian.Gold.ETF,20220518,69200.00,70250.00,68851.00,69270.00,10855770582,156716,256,D,69995.00,69990.00
Kian.Gold.ETF,20220517,69810.00,70500.00,69800.00,69995.00,12865800392,183811,286,D,70110.00,69831.00
Kian.Gold.ETF,20220516,70999.00,70999.00,69603.00,70110.00,18068500923,257715,389,D,69881.00,70497.00
Kian.Gold.ETF,20220515,69100.00,70800.00,68821.00,69881.00,43389881989,620908,490,D,69571.00,70764.00
Kian.Gold.ETF,20220514,69500.00,70100.00,68705.00,69571.00,47867488389,688039,791,D,68968.00,68799.00
Kian.Gold.ETF,20220511,68000.00,69300.00,68000.00,68968.00,103085754482,1494682,529,D,66842.00,68820.00
Kian.Gold.ETF,20220510,66453.00,67110.00,66160.00,66842.00,19066095923,285240,225,D,66181.00,67110.00
Kian.Gold.ETF,20220509,66600.00,66600.00,65716.00,66181.00,9069029004,137033,177,D,66433.00,66250.00
Kian.Gold.ETF,20220508,66460.00,66500.00,66110.00,66433.00,20022517697,301392,282,D,66199.00,66253.00
Kian.Gold.ETF,20220507,65890.00,66495.00,65511.00,66199.00,28458518404,429894,458,D,65304.00,66301.00
Kian.Gold.ETF,20220502,65101.00,65500.00,65006.00,65304.00,4491828118,68783,150,D,65341.00,65198.00
Kian.Gold.ETF,20220501,65990.00,65990.00,65100.00,65341.00,6614901772,101236,244,D,65267.00,65176.00
Kian.Gold.ETF,20220430,64700.00,65350.00,64700.00,65267.00,10816615397,165728,245,D,64992.00,65305.00
Kian.Gold.ETF,20220427,64779.00,65150.00,64018.00,64992.00,10182599686,156675,241,D,64056.00,64900.00
Kian.Gold.ETF,20220426,64100.00,64795.00,63801.00,64056.00,14658533148,228840,314,D,64251.00,64779.00
Kian.Gold.ETF,20220425,64000.00,64963.00,64000.00,64251.00,3749579704,58358,181,D,64835.00,64394.00
Kian.Gold.ETF,20220424,65811.00,65811.00,64540.00,64835.00,7295987826,112531,219,D,65127.00,64999.00
Kian.Gold.ETF,20220420,65490.00,65490.00,64592.00,65127.00,4044195294,62097,152,D,65283.00,65220.00
Kian.Gold.ETF,20220419,64610.00,65730.00,64610.00,65283.00,6446387385,98746,171,D,65742.00,65186.00
Kian.Gold.ETF,20220418,65899.00,65970.00,65452.00,65742.00,11098161472,168815,319,D,65417.00,65749.00
Kian.Gold.ETF,20220417,65058.00,65830.00,65058.00,65417.00,13076080810,199889,280,D,64377.00,65215.00
Kian.Gold.ETF,20220416,64287.00,64999.00,63066.00,64377.00,10897519481,169276,313,D,64311.00,64989.00
Kian.Gold.ETF,20220413,64700.00,65000.00,64100.00,64311.00,14621454759,227357,206,D,65441.00,64600.00
Kian.Gold.ETF,20220412,65579.00,65890.00,64803.00,65441.00,18923035601,289160,306,D,65548.00,65321.00
Kian.Gold.ETF,20220411,65450.00,65949.00,65060.00,65548.00,12249852723,186883,346,D,64219.00,65202.00
Kian.Gold.ETF,20220410,63570.00,65000.00,63001.00,64219.00,14514355126,226015,376,D,63076.00,65000.00
Kian.Gold.ETF,20220409,62100.00,63600.00,62100.00,63076.00,9271699605,146993,281,D,62054.00,63335.00
Kian.Gold.ETF,20220406,63000.00,63000.00,61401.00,62054.00,7957908904,128242,307,D,62008.00,62387.00
Kian.Gold.ETF,20220405,61250.00,62396.00,61250.00,62008.00,7757822438,125111,250,D,60893.00,62068.00
Kian.Gold.ETF,20220404,60251.00,61200.00,59802.00,60893.00,8511225174,139773,251,D,60358.00,60911.00
Kian.Gold.ETF,20220403,61000.00,61000.00,60251.00,60358.00,5083509626,84222,209,D,60667.00,60320.00
Kian.Gold.ETF,20220330,60177.00,60997.00,60177.00,60667.00,2808041884,46286,103,D,60182.00,60565.00
Kian.Gold.ETF,20220329,59630.00,60650.00,59630.00,60182.00,7530468435,125129,124,D,59854.00,60314.00
Kian.Gold.ETF,20220328,60200.00,60200.00,59672.00,59854.00,3250496883,54307,107,D,59511.00,59709.00
Kian.Gold.ETF,20220327,59700.00,59701.00,58673.00,59511.00,3222615500,54152,166,D,60036.00,59690.00
Kian.Gold.ETF,20220326,59950.00,60141.00,59601.00,60036.00,2723345270,45362,131,D,59418.00,60001.00
Kian.Gold.ETF,20220319,60390.00,60390.00,59006.00,59418.00,5414913628,91133,168,D,60085.00,59379.00
Kian.Gold.ETF,20220316,60044.00,60711.00,59800.00,60085.00,10935237725,181996,247,D,60462.00,59800.00
Kian.Gold.ETF,20220315,60059.00,61195.00,60000.00,60462.00,29619977142,489898,240,D,60558.00,60717.00
Kian.Gold.ETF,20220314,60005.00,61000.00,60005.00,60558.00,6098739833,100709,210,D,61129.00,60290.00
Kian.Gold.ETF,20220313,60260.00,61690.00,60001.00,61129.00,12010226714,196472,189,D,60074.00,61400.00
Kian.Gold.ETF,20220312,60100.00,60290.00,59701.00,60074.00,5815982014,96814,154,D,59613.00,59900.00
Kian.Gold.ETF,20220309,60998.00,60998.00,59061.00,59613.00,5577804043,93567,164,D,59931.00,59350.00
Kian.Gold.ETF,20220308,59300.00,60100.00,59300.00,59931.00,4760215424,79428,197,D,58420.00,60080.00
Kian.Gold.ETF,20220307,58000.00,59100.00,58000.00,58420.00,6758578856,115690,138,D,57340.00,58601.00
Kian.Gold.ETF,20220306,58000.00,58000.00,57221.00,57340.00,9511695577,165882,161,D,57969.00,57749.00
Kian.Gold.ETF,20220305,58989.00,58989.00,57700.00,57969.00,12191142465,210305,163,D,58327.00,57700.00
Kian.Gold.ETF,20220302,58200.00,58889.00,58016.00,58327.00,12610411847,216201,198,D,58153.00,58300.00
Kian.Gold.ETF,20220228,58889.00,58889.00,57950.00,58153.00,9335396404,160533,149,D,58033.00,58302.00
Kian.Gold.ETF,20220227,58011.00,58658.00,57601.00,58033.00,21980471723,378756,212,D,58392.00,58260.00
Kian.Gold.ETF,20220226,57560.00,58599.00,57560.00,58392.00,4637968429,79428,172,D,58148.00,58399.00
Kian.Gold.ETF,20220223,58500.00,58500.00,57800.00,58148.00,2115354623,36379,148,D,58124.00,57950.00
Kian.Gold.ETF,20220222,57553.00,58700.00,57553.00,58124.00,15529220455,267172,209,D,57553.00,58338.00
Kian.Gold.ETF,20220221,57949.00,57949.00,57100.00,57553.00,4250593296,73855,132,D,57082.00,57688.00
Kian.Gold.ETF,20220220,56801.00,57700.00,56800.00,57082.00,17187286837,301098,180,D,57218.00,57401.00
Kian.Gold.ETF,20220219,58990.00,58990.00,56800.00,57218.00,7478736972,130705,208,D,58276.00,57470.00
Kian.Gold.ETF,20220216,58980.00,58980.00,58200.00,58276.00,8584709130,147310,122,D,58598.00,58200.00
Kian.Gold.ETF,20220214,59999.00,59999.00,58313.00,58598.00,19591631696,334342,234,D,59391.00,58400.00
Kian.Gold.ETF,20220213,58256.00,59500.00,58256.00,59391.00,4590712378,77296,133,D,58580.00,59499.00
Kian.Gold.ETF,20220212,57500.00,58799.00,57500.00,58580.00,15783870151,269442,171,D,57252.00,58793.00
Kian.Gold.ETF,20220209,57800.00,57800.00,56812.00,57252.00,14766643201,257922,127,D,56964.00,57151.00
Kian.Gold.ETF,20220208,56860.00,57398.00,56453.00,56964.00,21545842905,378233,168,D,57297.00,57000.00
Kian.Gold.ETF,20220207,57281.00,57768.00,57105.00,57297.00,6009676264,104887,155,D,57104.00,57445.00
Kian.Gold.ETF,20220206,57500.00,57600.00,56812.00,57104.00,14787600996,258958,254,D,57590.00,57286.00
Kian.Gold.ETF,20220205,57650.00,58809.00,57400.00,57590.00,29601900326,514015,237,D,58990.00,57556.00
Kian.Gold.ETF,20220202,58500.00,59142.00,58303.00,58990.00,80554290756,1365555,130,D,59010.00,58984.00
Kian.Gold.ETF,20220201,59001.00,59186.00,58923.00,59010.00,1147208481,19441,66,D,59104.00,59145.00
Kian.Gold.ETF,20220131,59001.00,59998.00,58856.00,59104.00,4368441557,73911,148,D,59709.00,59081.00
Kian.Gold.ETF,20220130,60200.00,60200.00,59409.00,59709.00,11192197633,187445,187,D,59906.00,59800.00
Kian.Gold.ETF,20220129,61300.00,61300.00,59800.00,59906.00,138407857137,2310400,375,D,59861.00,59906.00
